4983102,precision,0.2,recall,0.25,['robots rules', 'web robots', 'ethical robots', 'robot activities', 'robots exclusion']
11485543,precision,0.2,recall,0.3333333333333333,['web search', 'search task', 'search problems', 'semantic search', 'search engines']
7461370,precision,0.0,recall,0.0,['download rate', 'average download', 'connection requests', 'single-server implementation', 'billion pages']
10272014,precision,0.0,recall,0.0,['forum pages', 'post pages', 'object pages', 'complex page', 'individual page']
9331037,precision,0.2,recall,0.16666666666666666,['keywords-retrieval component', 'identity-based component', 'information retrieval', 'information extraction', 'positive rate']
1225527,precision,0.0,recall,0.0,['xml data', 'xml representation', 'xml search', 'xml documents', 'standard xml']
10950133,precision,0.2,recall,0.16666666666666666,['cross-site scripting', 'scripting flaws', 'filters cross-site', 'filter design', 'client-side filters']
9934456,precision,0.0,recall,0.0,['xml schema', 'xml type', 'xml documents', 'various xml', 'type definition']
4590503,precision,0.0,recall,0.0,['web forms', 'form features', 'web data', 'online databases', 'classifying online']
4484921,precision,0.0,recall,0.0,['law distribution', 'particular tags', 'tagging systems', 'stable distribution', 'collaborative tagging']
11570239,precision,0.4,recall,0.3333333333333333,['linked data', 'link problem', 'broken link', 'structured linked', 'such links']
9614136,precision,0.2,recall,0.25,['image search', 'image-ranking problem', 'visual similarity', 'product image', 'google image']
583335,precision,0.4,recall,0.5,['handheld devices', 'mobile devices', 'document summarization', 'web wireless', 'limited screen']
7728513,precision,0.4,recall,0.5,['topical information', 'information retrieval', 'annotation data', 'language models', 'social annotation']
680590,precision,0.0,recall,0.0,['fragment quotation', 'summarizing email', 'conversation summarization', 'second novelty', 'email conversation']
11708130,precision,0.0,recall,0.0,['folksonomy algorithms', 'different folksonomy', 'navigational tasks', 'navigating social', 'evaluating folksonomies']
3894952,precision,0.0,recall,0.0,['spam pages', 'spam double-funnel', 'spam doorway', 'redirection spam', 'spam links']
11394824,precision,0.0,recall,0.0,['friends-of-friends relationships', 'email features', 'large number', 'new contacts', 'advanced email']
21587,precision,0.0,recall,0.0,['rdf graph', 'readable rdf\\/xml', 'rdf\\/xml document', 'unparsing rdf\\/xml', 'grammar rule']
690695,precision,0.2,recall,0.3333333333333333,['search repository', 'engine repository', 'web page', 'search engine', 'schedule web']
10389546,precision,0.0,recall,0.0,['caching toolkit', 'template caching', 'database caching', 'caching approach', 'client-side template']
589031,precision,0.0,recall,0.0,['driven data', 'legacy data', 'data upgrade', 'mapping language', 'mapping descriptions']
1495443,precision,0.0,recall,0.0,['communication design', 'xml schema', 'electronic negotiations']
10582584,precision,0.0,recall,0.0,['dispute finder', 'disputed claims', 'known disputed', 'claim database', 'various design']
3611227,precision,0.2,recall,0.3333333333333333,['similarity indexes', 'high-dimensional data', 'text data', 'data distributions', 'indexing high-dimensional']
677475,precision,0.0,recall,0.0,['documents approach', 'matching approaches', 'document similarity', 'graph structure', 'similarity-based approaches']
10178588,precision,0.0,recall,0.0,['domain examples', 'domain transfer', 'space domain', 'related domains', 'different domain']
704848,precision,0.0,recall,0.0,['nomadic learning', 'ebag infrastructure', 'web infrastructure', 'generic infrastructure', 'school kids']
334718,precision,0.4,recall,0.3333333333333333,['soft patterns', 'text patterns', 'matching patterns', 'pattern generation', 'definition generation']
10460577,precision,0.2,recall,0.14285714285714285,['temporal information', 'related information', 'mining information', 'duration times', 'tourist sites']
10023569,precision,0.2,recall,0.5,['front-end service', 'other services', 'multiple services', 'performance objectives', 'multi-service application']
13059029,precision,0.2,recall,0.16666666666666666,['background knowledge', 'finer resolution', 'topic evolution', 'topological restriction', 'rich topology']
696215,precision,0.0,recall,0.0,['multimedia web', 'multimedia objects', 'multimedia pagerank', 'other multimedia', 'web objects']
825446,precision,0.0,recall,0.0,['grid resources', 'information grid', 'grid framework', 'final goal', 'smooth continuum']
3766621,precision,0.2,recall,0.2,['query similarity', 'search queries', 'click-through data', 'time-dependent query', 'log data']
13064160,precision,0.2,recall,0.2,['state-of-the-art word', 'word synchronous', 'word breaking', 'url word', 'efficient implementation']
13061804,precision,0.2,recall,0.25,['transformation model', 'generative model', 'n-gram transformation', 'correction pairs', 'channel transformation']
310161,precision,0.4,recall,0.6666666666666666,['services composition', 'web services', 'new services', 'prototype service', 'service capabilities']
10844303,precision,0.0,recall,0.0,['user query', 'search query', 'user search', 'clustering query', 'engine queries']
9940239,precision,0.0,recall,0.0,['new algorithm', 'learning algorithm', 'article recommendation', 'news articles', 'bandit algorithm']
3598588,precision,0.0,recall,0.0,['internet search', 'evaluation purposes', 'search engine', 'engine developments', 'such purposes']
4644622,precision,0.4,recall,0.14285714285714285,['networking software', 'technology usage', 'social networking', 'social software', 'usage patterns']
62825,precision,0.0,recall,0.0,['pages change', 'web pages', 'dynamic changes', 'queries continuous', 'change characteristics']
54303,precision,0.0,recall,0.0,['modeling activities', 'human activities', 'day-to-day activity', 'activity recognition', 'labeled activities']
9629719,precision,0.0,recall,0.0,['search results', 'web search', 'matching queries', 'search systems', 'query time']
4530378,precision,0.0,recall,0.0,['web content', 'map interface', 'hyperlink architecture', 'client-server architecture', 'system integration']
494956,precision,0.0,recall,0.0,['news articles', 'ranks news', 'news sources', 'academic news', 'news information']
13064730,precision,0.0,recall,0.0,['synchronizable services', 'services interact', 'synchronizability problem', 'such systems', 'synchronizability choreography']
10464296,precision,0.0,recall,0.0,['wiki systems', 'wiki wikis', 'dtwiki system', 'wiki data', 'centralized wiki']
280273,precision,0,recall,0.0,[]
1168781,precision,0.0,recall,0.0,['mobile applications', 'computing applications', 'cam applications', 'cam-based applications', 'mobile software']
3884003,precision,0.4,recall,0.4,['aggregation queries', 'data aggregator', 'continuous aggregation', 'aggregation function', 'client query']
10524156,precision,0.2,recall,0.2,['mashup navigation', 'navigation system', 'data apis', 'semantic-based mashup', 'build mashups']
11034828,precision,0.2,recall,0.25,['tag suggestion', 'tag recurrence', 'social tagging', 'suggestion techniques', 'recurrence dynamics']
9900214,precision,0.0,recall,0.0,['task-infused text', 'text snippet', 'task models', 'personalized search', 'exploration searches']
10795381,precision,0.0,recall,0.0,['interface discovery', 'faceted interfaces', 'wikipedia articles', 'ranking interfaces', 'articles resulting']
1194809,precision,0.2,recall,0.16666666666666666,['user study', 'user evaluation', 'specific user', 'back navigation', 'navigation activities']
611826,precision,0.0,recall,0.0,['edge caching\\/offloading', 'edge resources', 'resources such', 'such content', 'considerations such']
13778833,precision,0.0,recall,0.0,['harvest rate', 'crawl accuracy', 'classification accuracy', 'crawl scalability', 'web pages']
10599039,precision,0.0,recall,0.0,['content ownership', 'privacy management', 'privacy settings', 'privacy policies', 'privacy preferences']
4499757,precision,0.0,recall,0.0,['learning methods', 'machine learning', 'new method', 'different graphs', 'basic machine']
506497,precision,0.2,recall,0.14285714285714285,['semantic community', 'generative models', 'network analysis', 'social network', 'probabilistic modeling']
3606160,precision,0.0,recall,0.0,['data sources', 'data items', 'dynamic data', 'web data', 'data aggregators']
11227602,precision,0.2,recall,0.2,['social networks', 'networks previous', 'modeling relationship', 'relationship strengths', 'link weights']
399111,precision,0.6,recall,0.2727272727272727,['web application', 'semantic web', 'social network', 'scientific papers', 'semantic associations']
4411833,precision,0.2,recall,0.1111111111111111,['web pages', 'content-full page', 'same page', 'content extraction', 'clean content-full']
13505677,precision,0.2,recall,0.2,['feature learning', 'reinforcement learning', 'content-based similarities', 'node similarity', 'information network']
9324907,precision,0.0,recall,0.0,['navigational shortcuts', 'navigational query', 'website homepage', 'results quicklinks', 'quicklink selection']
300908,precision,0.6666666666666666,recall,0.2,['scalable vector', 'vector graphics', 'constraint extension']
13530223,precision,0.0,recall,0.0,['further evaluation', 'evaluation techniques', 'future research', 'life events', 'euclidean-based distance']
4620314,precision,0.2,recall,0.25,['web page', 'web image', 'automatic web', 'web sites', 'mobile web']
9919962,precision,0.0,recall,0.0,['signed links', 'social network', 'online social', 'online settings', 'negative links']
3781026,precision,0.0,recall,0.0,['search queries', 'respective information', 'such queries', 'relevant information', 'new optimization']
70733,precision,0.0,recall,0.0,['mobile systems', 'map adaptation']
5208196,precision,0.0,recall,0.0,['search results', 'user profiles', 'higher-level user', 'search quality', 'search engines']
1021018,precision,0.2,recall,0.5,['search interaction', 'users search', 'search behaviors', 'web search', 'interaction behavior']
13061707,precision,0.0,recall,0.0,['information credibility', 'twitter postings', 'microblog postings', 'automatic methods', 'microblogging service']
4339859,precision,0.0,recall,0.0,['cf approach', 'overlay network', 'sparsity problem', 'autonomous agents', 'centralized cf']
4606619,precision,0.0,recall,0.0,['query selectiveness', 'ranking techniques', 'search query', 'ranking methods', 'file feature']
9899579,precision,0.0,recall,0.0,['security attacks', 'browser-based attacks', 'browser-based security', 'secure technique', 'insecure javascript']
254899,precision,0.4,recall,0.25,['application vulnerabilities', 'unknown vulnerabilities', 'exploitable vulnerabilities', 'web application', 'application security']
69736,precision,0.2,recall,0.16666666666666666,['ontology glue', 'ontology mapping', 'learning techniques', 'web ontologies', 'other ontology']
9096332,precision,0.0,recall,0.0,['efficient algorithms', 'previous algorithms', 'efficient similarity', 'computing similarity', 'similarity values']
9228586,precision,0.2,recall,0.2,['relational objects', 'learning problem', 'new learning', 'learning technology', 'novel learning']
13061595,precision,0.0,recall,0.0,['search query', 'logs query', 'search logs', 'web search', 'search engine']
4478865,precision,0.2,recall,0.16666666666666666,['automatic clustering', 'comparative contents', 'comparative pages', 'comparative web', 'comparative information']
650974,precision,0.0,recall,0.0,['sites users', 'web sites', 'such sites', 'popular sites', 'such content']
10525233,precision,0.0,recall,0.0,['web applications', 'web authentication', 'authentication protocol', 'recent web', 'many features']
341457,precision,0.0,recall,0.0,['the algorithm', 'consistency constraints', 'protocol constraints', 'signature constraints', 'propositional constraints']
4335483,precision,0.0,recall,0.0,['schema documents', 'xml schemas', 'standard xml', 'extensible schema', 'xml technologies']
886716,precision,0.4,recall,0.4,['web sites', 'web data', 'web search', 'web retrieval', 'query processing']
1084549,precision,0.0,recall,0.0,['unicast connections', 'unicast service', 'key technical', 'client-server unicast', 'peer-to-peer patching']
10814222,precision,0.0,recall,0.0,['privacy risks', 'network data', 'social network', 'network instances', 'privacy loss']
54487,precision,0.0,recall,0.0,['ontologies modeling', 'well-known ontologies', 'ontology changes', 'many ontologies', 'new ontologies']
9098176,precision,0.0,recall,0.0,['search efficiency', 'proximity search', 'xml documents', 'high search', 'keyword proximity']
1029161,precision,0.0,recall,0.0,['attribute names', 'hattribute name', 'automatic data', 'partial correspondences', 'data extraction']
4221270,precision,0.0,recall,0.0,['advertising keywords', 'web pages', 'potential keyword', 'new keywords', 'unseen pages']
6746528,precision,0.0,recall,0.0,['yahoo answers', 'answer characteristics', 'particular answer', 'answer ratings', 'something yahoo']
598819,precision,0.0,recall,0.0,['site graph', 'graph restructuring', 'or\\/and site', 'site maintainer', 'large access']
259993,precision,0.6,recall,0.5,['content dynamic', 'management services', 'information management', 'web content', 'dynamic web']
9947418,precision,0.2,recall,0.25,['web application', 'application-specific security', 'security review', 'application components', 'security properties']
3951262,precision,0.2,recall,0.25,['information richness', 'information retrieval', 'representative documents', 'search results', 'web search']
9605532,precision,0.2,recall,0.2,['semi-supervised topic', 'topic models', 'user opinions', 'opinion integration', 'different topics']
9415986,precision,0.2,recall,0.14285714285714285,['review helpful', 'amazon.com helpfulness', 'opinion evaluation', 'modeling opinion', 'following review']
9392629,precision,0.4,recall,0.4,['information space', 'personal space', 'personal information', 'web studies', 'space extension']
1833006,precision,0.2,recall,0.2,['application server', 'hypercube sampling', 'server configuration', 'random sampling', 'importance sampling']
4281337,precision,0.2,recall,0.16666666666666666,['text documents', 'learning large-scale', 'informative documents', 'text categorization', 'learning algorithm']
4382315,precision,0.2,recall,0.25,['focused crawlers', 'japanese universities', 'data sets', 'decision tree', 'real data']
11639816,precision,0.0,recall,0.0,['session model', 'listening sessions', 'taste model', 'media user', 'other models']
375779,precision,0.0,recall,0.0,['retrieval method', 'definition candidates', 'definition search', 'definition ranking', 'definitional excerpts']
11638887,precision,0.2,recall,0.25,['results result', 'result diversity', 'search results', 'result diversification', 'web search']
4400590,precision,0.0,recall,0.0,['colorblind users', 'efficient edge-services']
9638439,precision,0.0,recall,0.0,['ad clickability', 'ad matching', 'large-scale bidterm', 'additional bidterms', 'bidterm suggestion']
4358470,precision,0.2,recall,0.25,['query algebra', 'p2p databases', 'xml p2p', 'explicit mechanisms', 'modeling data']
4295146,precision,0.4,recall,0.3333333333333333,['xml data', 'xml applications', 'xml processing', 'behavior xml', 'server-side xml']
178204,precision,0.2,recall,0.2,['edge service', 'services architecture', 'service system', 'object architecture', 'edge server']
4311242,precision,0.0,recall,0.0,['proximity measures', 'directed graph', 'above measures', 'web-specific application', 'arbitrary node']
10071923,precision,0.2,recall,0.25,['service compositions', 'web service', 'component services', 'qos-aware service', 'global optimization']
37588,precision,0.0,recall,0.0,['full-text index']
13064442,precision,0.0,recall,0.0,['syntactic complexity', 'web resource', 'model parameters', 'authoritative web', 'decision model']
91574,precision,0.2,recall,0.125,['web pages', 'web structure', 'document text', 'target document', 'descriptive power']
11782911,precision,0.2,recall,0.25,['twitter users', 'information spread', 'hashtags spread', 'information diffusion', 'different topics']
3713227,precision,0.0,recall,0.0,['retrieval paradigm', 'information retrieval', 'navigation-aided retrieval', 'retrieval model', 'conventional retrieval']
9450256,precision,0.2,recall,0.25,['control-flow analysis', 'static analysis', 'javascript programs', 'client behavior', 'web application']
5935869,precision,0.2,recall,0.25,['topic models', 'network regularization', 'network structure', 'network analysis', 'graph-based regularizer']
11052867,precision,0.2,recall,0.3333333333333333,['data sources', 'structured data', 'web data', 'linked data', 'data summaries']
